Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxInheritanceTree,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,CountInputMin,CountInputMean,CountInputMax,CountOutputMin,CountOutputMean,CountOutputMax,CountPathMin,CountPathMean,CountPathMax,MaxNestingMin,MaxNestingMean,MaxNestingMax,NumberOfLinesAdded,NumberOfLinesRemoved,ChangedByNCommitsInCurrentVersion,ChangedByNCommitsInCurrentVersionAndPreviousVersions,BugsFixedInNCommits,AuthorsInCurrentVersion,AuthorsInCurrentAndPreviousVersions,AuthorsAvgExpertise,AuthorsMinExpertise,AvgCommitTimeForCurrentVersion,AvgCommitTimeForCurrentVersionAndPreviousVersions,ChangedComments,UnchangedComments,Priority
File,GenericUDAFCorrelation.java,22.0,2.0,20.0,1.0,4.0,2.0,5.0,1.0,1.0,10.25,1.0,3.0,0.0,0.0,11.0,11.0,23.0,11.0,0.0,0.0,0.0,11.0,388.0,39.0,281.0,111.0,176.0,74.0,160.0,186.0,87.0,117.0,26.0,6.0,26.0,2.0,44.5,0.26,44.0,24.0,50.0,13.0,0.0,7.416666666666667,18.0,1.0,5.916666666666667,24.0,1.0,3.75,24.0,0.0,0.6666666666666666,2.0,4,0,1,8,0,1,8,24,24,0,343,0,1,None
File,GenericUDAFCount.java,10.0,1.0,9.0,0.0,2.0,2.0,2.0,1.0,1.3333333333333333,8.333333333333334,0.3333333333333333,3.0,0.0,0.0,14.0,14.0,9.0,14.0,0.0,3.0,0.0,11.0,217.0,28.0,161.0,72.0,72.0,29.0,69.0,101.0,49.0,57.0,8.0,8.0,9.0,1.6666666666666667,60.66666666666666,0.18,28.0,28.0,32.0,18.0,0.0,3.071428571428572,10.0,1.0,3.0,9.0,1.0,2.857142857142857,20.0,0.0,0.6428571428571429,3.0,21,0,1,14,0,1,14,151,151,0,191,0,0,None
File,GenericUDAFCovarianceSample.java,34.0,2.0,32.0,0.0,14.0,4.0,14.0,2.0,1.0,8.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,123.0,10.0,87.0,28.0,51.0,26.0,20.0,30.0,15.0,16.0,26.0,6.0,26.0,3.0,0.0,0.3,28.0,8.0,28.0,4.0,3.0,8.5,14.0,3.0,4.0,5.0,2.0,13.0,24.0,1.0,1.5,2.0,0,0,1,5,0,1,5,24,24,0,602,0,1,None
File,GenericUDAFEvaluator.java,11.0,0.0,4.0,7.0,1.0,1.0,1.0,1.0,2.0,8.5,26.5,5.0,1.0,0.0,19.0,20.0,6.0,21.0,1.0,0.0,1.0,19.0,312.0,28.0,97.0,59.0,23.0,187.0,43.0,62.0,43.0,21.0,2.0,2.0,3.0,1.0,41.0,1.93,16.0,16.0,19.0,12.0,0.0,7.44,44.0,0.0,2.32,8.0,0.0,1.4,5.0,0.0,0.36,1.0,44,0,2,12,0,2,12,204,151,18,250,22,0,None
File,GenericUDAFMax.java,10.0,0.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,9.0,0.2,5.0,0.0,1.0,22.0,22.0,5.0,22.0,0.0,1.0,4.0,17.0,328.0,45.0,225.0,95.0,98.0,58.0,97.0,146.0,72.0,85.0,10.0,10.0,12.0,2.4,43.2,0.26,49.0,49.0,54.0,29.0,0.0,2.8,7.0,1.0,3.4,16.0,1.0,6.05,72.0,0.0,0.5,3.0,0,0,1,13,0,1,13,1562,1562,0,197,0,0,None
File,GenericUDAFMin.java,6.0,0.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,8.25,0.0,4.0,0.0,1.0,15.0,15.0,4.0,15.0,0.0,1.0,3.0,11.0,176.0,25.0,130.0,71.0,42.0,21.0,55.0,80.0,50.0,34.0,3.0,3.0,4.0,2.5,45.75,0.16,21.0,21.0,22.0,17.0,0.0,2.642857142857143,8.0,1.0,2.071428571428572,5.0,1.0,1.5,4.0,0.0,0.2857142857142857,2.0,0,0,1,11,0,1,11,1562,1562,0,236,0,0,None
File,GenericUDAFParameterInfo.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,87.0,7.0,11.0,10.0,0.0,69.0,8.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0,63.0,6.27,0.0,0.0,0.0,0.0,1.0,2.7,6.0,1.0,1.1,2.0,0.0,0.6,2.0,0.0,0.1,1.0,7,0,1,3,0,1,3,151,151,0,1062,0,0,None
File,GenericUDAFPercentileApprox.java,23.0,1.0,19.0,3.0,4.0,3.0,5.0,1.0,1.0,13.0,0.4,5.0,1.0,1.0,13.0,12.0,6.0,13.0,0.0,1.0,1.0,11.0,414.0,40.0,308.0,100.0,183.0,70.0,129.0,176.0,72.0,117.0,24.0,12.0,25.0,2.4,16.6,0.23,57.0,43.0,64.0,13.0,0.0,4.846153846153846,12.0,2.0,5.769230769230769,10.0,1.0,91.46153846153848,1152.0,0.0,1.3076923076923077,2.0,0,3,2,15,0,2,15,353,2,221,173,0,1,None
File,GenericUDAFRowNumber.java,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,1.5,6.25,0.25,4.0,0.0,1.0,15.0,15.0,4.0,15.0,3.0,0.0,1.0,11.0,160.0,28.0,115.0,63.0,31.0,17.0,46.0,69.0,42.0,28.0,2.0,2.0,2.0,2.0,24.25,0.15,19.0,19.0,19.0,15.0,0.0,1.5714285714285714,4.0,1.0,1.8571428571428568,4.0,1.0,1.2857142857142858,2.0,0.0,0.2857142857142857,1.0,0,0,1,5,0,1,5,49,49,0,339,0,0,None
File,GenericUDAFSum.java,13.0,1.0,12.0,0.0,3.0,2.0,3.0,1.0,1.0,10.647058823529411,0.4705882352941176,12.0,1.0,1.0,40.0,39.0,11.0,40.0,0.0,0.0,10.0,30.0,603.0,68.0,483.0,166.0,273.0,54.0,193.0,278.0,124.0,168.0,16.0,5.0,16.0,2.8823529411764706,30.235294117647054,0.11,111.0,89.0,116.0,51.0,0.0,4.196078431372549,17.0,1.0,3.686274509803922,13.0,1.0,2.3529411764705883,16.0,0.0,0.6666666666666666,2.0,77,0,4,29,0,4,29,132,114,81,97,0,3,None
File,GenericUDF.java,12.0,0.0,11.0,1.0,3.0,2.0,3.0,1.0,1.0445344129554657,14.744939271255062,0.7246963562753036,3.0,0.0,1.0,40.0,40.0,1.0,40.0,2.0,0.0,22.0,16.0,580.0,53.0,423.0,158.0,240.0,104.0,198.0,271.0,132.0,170.0,8.0,7.0,12.0,2.1578947368421053,27.655870445344128,0.25,92.0,71.0,98.0,48.0,0.0,4.324956672443674,131.0,0.0,4.978336221837089,33.0,0.0,4.4558058925476605,425.0,0.0,0.5190641247833622,5.0,0,0,1,20,0,1,20,48,48,0,147,0,1,None
File,GenericUDFAbs.java,31.0,1.0,30.0,0.0,8.0,3.0,8.0,3.0,1.0,17.5,0.0,1.0,0.0,0.0,3.0,3.0,7.0,3.0,0.0,0.0,0.0,3.0,160.0,10.0,129.0,49.0,77.0,21.0,69.0,80.0,38.0,48.0,12.0,5.0,12.0,2.0,26.0,0.16,24.0,10.0,24.0,9.0,0.0,5.777777777777778,23.0,2.0,7.0,12.0,1.0,3.888888888888889,20.0,0.0,0.3333333333333333,2.0,3,0,2,9,0,2,9,60,6,113,150,0,1,None
File,GenericUDFBRound.java,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,14.5,0.0,1.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,4.0,1.0,71.0,8.0,46.0,30.0,11.0,17.0,19.0,26.0,18.0,10.0,2.0,2.0,3.0,2.0,0.0,0.37,6.0,6.0,7.0,5.0,1.0,2.769230769230769,6.0,2.0,4.076923076923077,9.0,1.0,1.1538461538461535,2.0,0.0,0.1538461538461538,1.0,0,0,1,3,0,1,3,114,114,0,264,0,1,None
File,GenericUDFBaseNumeric.java,12.0,1.0,9.0,2.0,2.0,2.0,3.0,2.0,1.0,37.0,6.0,1.0,0.0,1.0,21.0,21.0,14.0,21.0,0.0,1.0,12.0,8.0,342.0,46.0,230.0,100.0,125.0,66.0,133.0,173.0,98.0,103.0,13.0,8.0,16.0,3.0,91.0,0.29,46.0,41.0,51.0,34.0,1.0,6.65,45.0,1.0,3.8,21.0,0.0,2.9,13.0,0.0,0.4,2.0,0,0,1,13,0,1,13,256,256,0,94,13,0,None
File,GenericUDFBasePad.java,12.0,1.0,12.0,0.0,2.0,2.0,3.0,1.0,1.0,16.0,2.0,1.0,0.0,0.0,7.0,7.0,6.0,7.0,0.0,2.0,1.0,4.0,124.0,13.0,93.0,43.0,48.0,18.0,50.0,63.0,36.0,37.0,5.0,3.0,8.0,2.0,64.0,0.19,14.0,12.0,19.0,8.0,1.0,4.833333333333333,9.0,0.0,4.833333333333333,9.0,0.0,2.0,4.0,0.0,0.6666666666666666,1.0,0,0,1,7,0,1,7,2,2,0,188,0,1,None
File,GenericUDFCardinalityViolation.java,6.0,0.0,6.0,0.0,2.0,2.0,2.0,1.0,1.0,12.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,64.0,7.0,36.0,25.0,8.0,21.0,21.0,28.0,21.0,9.0,3.0,3.0,3.0,2.0,100.0,0.58,5.0,5.0,5.0,3.0,1.0,1.0,1.0,1.0,2.333333333333333,4.0,1.0,1.6666666666666667,3.0,0.0,0.6666666666666666,2.0,0,0,1,2,0,1,2,203,203,0,6,21,0,None
File,GenericUDFCeil.java,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,17.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,2.0,1.0,58.0,7.0,34.0,23.0,7.0,17.0,17.0,21.0,14.0,7.0,1.0,1.0,1.0,2.0,0.0,0.5,3.0,3.0,3.0,3.0,0.0,1.8333333333333333,3.0,3.0,7.666666666666667,11.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,4,0,1,4,114,114,0,378,0,1,None
File,GenericUDFCharacterLength.java,25.0,3.0,22.0,0.0,5.0,4.0,5.0,2.0,1.0,18.0,0.0,1.0,0.0,0.0,3.0,3.0,4.0,3.0,0.0,0.0,0.0,3.0,120.0,13.0,90.0,35.0,48.0,17.0,46.0,60.0,28.0,34.0,8.0,8.0,8.0,2.0,50.0,0.19,16.0,13.0,16.0,6.0,1.0,5.0,9.0,2.0,5.666666666666667,9.0,1.0,9.666666666666666,16.0,0.0,1.0,2.0,120,0,1,1,0,1,1,9,9,0,0,17,0,None
File,GenericUDFDate.java,24.0,0.0,24.0,0.0,6.0,3.0,6.0,3.0,1.0,15.9,0.1,1.0,0.0,0.0,3.0,3.0,8.0,3.0,0.0,0.0,0.0,3.0,139.0,8.0,110.0,48.0,60.0,21.0,60.0,70.0,38.0,38.0,9.0,4.0,9.0,2.1,34.0,0.19,17.0,9.0,17.0,9.0,1.0,4.904761904761905,29.0,1.0,6.238095238095238,14.0,1.0,5.595238095238095,128.0,0.0,0.4047619047619047,3.0,0,0,1,8,0,1,8,256,256,0,127,0,0,None
File,GenericUDFDateAdd.java,40.0,2.0,38.0,0.0,8.0,5.0,8.0,4.0,1.0,19.5,0.5,1.0,0.0,0.0,3.0,3.0,8.0,3.0,0.0,0.0,0.0,3.0,199.0,13.0,157.0,57.0,97.0,30.0,78.0,94.0,44.0,58.0,12.0,8.0,12.0,2.0,27.0,0.19,23.0,15.0,23.0,12.0,1.0,7.625,29.0,2.0,7.625,14.0,1.0,19.0,128.0,0.0,0.375,2.0,0,0,1,9,0,1,9,256,256,0,111,0,0,None
File,GenericUDFDateDiff.java,14.0,0.0,14.0,0.0,3.0,2.0,3.0,2.0,1.0,18.0,0.0,1.0,0.0,0.0,7.0,7.0,7.0,7.0,0.0,3.0,0.0,4.0,177.0,12.0,140.0,61.0,74.0,25.0,72.0,87.0,47.0,48.0,8.0,4.0,8.0,2.0,39.0,0.18,22.0,14.0,23.0,12.0,1.0,5.0,12.0,2.0,6.444444444444445,10.0,1.0,2.555555555555556,8.0,0.0,0.5555555555555556,2.0,0,0,1,8,0,1,8,114,114,0,154,3,0,None
File,GenericUDFDateSub.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,10.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,80.0,5.0,47.0,42.0,3.0,28.0,31.0,34.0,32.0,3.0,1.0,1.0,1.0,2.5,50.0,0.6,2.0,2.0,2.0,2.0,1.0,1.8333333333333333,2.0,2.0,6.5,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,9,0,1,9,256,256,0,111,0,0,None
File,GenericUDFExtractUnion.java,12.0,0.0,12.0,0.0,3.0,2.0,3.0,1.0,1.0,13.666666666666666,0.0,3.0,0.0,2.0,16.0,16.0,5.0,16.0,3.0,9.0,0.0,4.0,272.0,31.0,224.0,94.0,133.0,17.0,124.0,166.0,91.0,103.0,6.0,6.0,9.0,1.1666666666666667,26.33333333333333,0.08,43.0,35.0,46.0,20.0,2.0,4.54054054054054,18.0,1.0,5.702702702702703,13.0,1.0,1.7297297297297298,6.0,0.0,0.4054054054054054,2.0,272,0,1,1,0,1,1,1,1,0,0,17,0,None
File,GenericUDFFloor.java,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,18.666666666666668,0.6666666666666666,1.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,2.0,1.0,58.0,7.0,34.0,23.0,7.0,17.0,17.0,21.0,14.0,7.0,1.0,1.0,1.0,2.0,21.33333333333333,0.5,3.0,3.0,3.0,3.0,0.0,4.764705882352941,27.0,1.0,7.0588235294117645,18.0,0.0,2.0588235294117645,16.0,0.0,0.1176470588235294,1.0,0,0,1,4,0,1,4,114,114,0,378,0,1,None
File,GenericUDFGrouping.java,12.0,1.0,11.0,1.0,2.0,2.0,2.0,1.0,1.0,19.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,91.0,10.0,59.0,34.0,21.0,22.0,32.0,40.0,25.0,16.0,5.0,5.0,5.0,2.0,44.0,0.37,7.0,7.0,7.0,3.0,2.0,3.6666666666666665,5.0,2.0,5.0,9.0,1.0,6.0,16.0,0.0,0.3333333333333333,1.0,0,0,1,2,0,1,2,284,284,0,33,22,0,None
File,GenericUDFInBloomFilter.java,38.0,2.0,35.0,1.0,8.0,4.0,8.0,6.0,1.0,42.0,0.0,1.0,0.0,1.0,3.0,3.0,5.0,3.0,0.0,0.0,0.0,3.0,174.0,14.0,136.0,67.0,91.0,24.0,74.0,85.0,49.0,54.0,19.0,6.0,20.0,2.0,53.0,0.18,24.0,11.0,25.0,18.0,1.0,9.666666666666666,22.0,2.0,14.666666666666666,33.0,1.0,18.33333333333333,46.0,0.0,1.0,2.0,0,0,2,4,0,2,4,256,256,5,3,24,1,None
File,GenericUDFInternalInterval.java,8.0,1.0,7.0,0.0,2.0,2.0,2.0,1.0,1.1666666666666667,8.5,0.6666666666666666,12.0,0.0,1.0,30.0,30.0,5.0,30.0,3.0,2.0,10.0,15.0,322.0,63.0,236.0,110.0,88.0,23.0,86.0,137.0,82.0,66.0,7.0,7.0,7.0,1.75,13.333333333333334,0.1,39.0,38.0,39.0,30.0,1.0,2.1142857142857143,9.0,1.0,3.2,16.0,0.0,2.857142857142857,64.0,0.0,0.2857142857142857,2.0,0,0,2,3,0,2,3,360,247,118,58,23,1,None
File,GenericUDFLeadLag.java,8.0,0.0,7.0,0.0,2.0,2.0,2.0,1.0,1.0,19.0,2.0,1.0,0.0,0.0,16.0,16.0,5.0,16.0,0.0,0.0,3.0,13.0,159.0,26.0,114.0,49.0,53.0,19.0,58.0,80.0,46.0,40.0,6.0,6.0,9.0,2.0,72.0,0.17,20.0,20.0,24.0,13.0,1.0,2.125,8.0,1.0,2.625,14.0,0.0,2.1875,20.0,0.0,0.25,2.0,0,13,1,9,0,1,9,704,704,0,149,0,0,None
File,GenericUDFLength.java,26.0,3.0,23.0,0.0,5.0,4.0,5.0,2.0,1.0,19.0,0.0,1.0,0.0,0.0,3.0,3.0,5.0,3.0,0.0,0.0,0.0,3.0,129.0,13.0,95.0,37.0,51.0,21.0,50.0,64.0,30.0,36.0,8.0,8.0,8.0,2.0,47.0,0.22,16.0,13.0,16.0,6.0,1.0,5.666666666666667,10.0,2.0,6.666666666666667,10.0,1.0,8.333333333333334,12.0,0.0,1.3333333333333333,3.0,129,0,1,1,0,1,1,9,9,0,0,21,0,None
File,GenericUDFLoggedInUser.java,7.0,0.0,6.0,0.0,2.0,2.0,2.0,1.0,1.0,13.0,0.0,1.0,0.0,0.0,6.0,6.0,1.0,6.0,0.0,0.0,0.0,6.0,82.0,11.0,53.0,28.0,16.0,18.0,22.0,33.0,20.0,14.0,4.0,4.0,4.0,2.0,17.0,0.34,10.0,10.0,10.0,6.0,0.0,1.5,4.0,1.0,1.8333333333333333,5.0,1.0,2.0,6.0,0.0,0.5,2.0,82,0,1,1,0,1,1,17,17,0,0,0,0,None
File,GenericUDFLpad.java,9.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,7.5,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,58.0,6.0,30.0,20.0,7.0,22.0,10.0,14.0,7.0,8.0,2.0,2.0,2.0,2.5,0.0,0.73,3.0,3.0,3.0,2.0,2.0,4.333333333333333,6.0,3.0,4.0,5.0,1.0,1.6666666666666667,2.0,0.0,0.6666666666666666,1.0,3,0,1,4,0,1,4,2,2,0,376,0,1,None
File,GenericUDFMapValues.java,10.0,0.0,10.0,0.0,2.0,2.0,2.0,1.0,1.0,13.5,0.0,1.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,77.0,8.0,48.0,27.0,19.0,21.0,26.0,33.0,21.0,16.0,3.0,3.0,3.0,1.5,25.0,0.44,6.0,6.0,6.0,3.0,1.0,3.0,5.0,2.0,6.25,9.0,1.0,1.75,3.0,0.0,0.5,1.0,4,0,1,4,0,1,4,473,473,0,614,0,0,None
File,GenericUDFMask.java,21.0,4.0,17.0,0.0,5.0,5.0,6.0,2.0,1.0,3.0,0.0,2.0,0.0,10.0,12.0,12.0,8.0,12.0,8.0,0.0,1.0,3.0,338.0,68.0,253.0,97.0,154.0,17.0,120.0,177.0,74.0,117.0,12.0,12.0,14.0,3.0,0.0,0.07,62.0,60.0,69.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,3,0,1,3,3,3,0,18,0,0,None
File,GenericUDFMonthsBetween.java,18.0,2.0,14.0,2.0,3.0,3.0,3.0,2.0,1.0,16.0,0.0,1.0,0.0,0.0,5.0,5.0,8.0,5.0,0.0,0.0,2.0,3.0,167.0,21.0,116.0,65.0,57.0,30.0,69.0,83.0,48.0,47.0,7.0,7.0,9.0,2.0,35.0,0.26,13.0,13.0,15.0,10.0,1.0,4.428571428571429,15.0,1.0,4.071428571428571,11.0,1.0,2.357142857142857,15.0,0.0,0.5,2.0,0,0,1,3,0,1,3,48,48,0,320,2,0,None
File,GenericUDFNullif.java,20.0,2.0,18.0,0.0,3.0,3.0,4.0,2.0,1.0,14.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,106.0,14.0,72.0,35.0,36.0,20.0,33.0,43.0,25.0,25.0,5.0,5.0,6.0,1.5,16.5,0.28,9.0,9.0,11.0,5.0,1.0,3.4,10.0,2.0,5.0,11.0,1.0,1.7,6.0,0.0,0.3,2.0,106,0,1,1,0,1,1,24,24,0,0,0,0,None
File,GenericUDFOPDivide.java,8.0,0.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,18.0,0.0,1.0,0.0,0.0,8.0,8.0,0.0,8.0,0.0,0.0,7.0,1.0,125.0,15.0,80.0,44.0,26.0,30.0,36.0,50.0,29.0,23.0,3.0,3.0,3.0,3.0,0.0,0.38,13.0,13.0,14.0,10.0,0.0,2.1,7.0,1.0,6.1,12.0,1.0,1.25,3.0,0.0,0.2,1.0,0,0,3,8,0,3,8,480,256,83,162,11,0,None
File,GenericUDFOPEqual.java,20.0,0.0,20.0,0.0,5.0,3.0,5.0,5.0,1.0,14.25,0.25,1.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,157.0,15.0,122.0,70.0,45.0,20.0,37.0,46.0,16.0,32.0,12.0,6.0,12.0,4.25,0.0,0.16,14.0,8.0,14.0,14.0,0.0,7.7,25.0,1.0,5.1,12.0,1.0,4.5,12.0,0.0,0.7,2.0,0,0,2,13,0,2,13,199,151,394,196,2,0,None
File,GenericUDFOPEqualNS.java,9.0,0.0,9.0,0.0,2.0,2.0,3.0,2.0,1.0,6.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,48.0,5.0,26.0,13.0,10.0,17.0,11.0,16.0,8.0,10.0,3.0,3.0,5.0,5.0,0.0,0.65,4.0,4.0,6.0,4.0,0.0,1.0,2.0,1.0,2.5,4.0,1.0,2.0,3.0,0.0,0.5,1.0,0,0,1,4,0,1,4,247,247,0,597,0,1,None
File,GenericUDFOPMod.java,8.0,0.0,8.0,0.0,2.0,2.0,2.0,1.0,1.0,15.5,0.0,1.0,0.0,0.0,9.0,9.0,0.0,9.0,0.0,0.0,8.0,1.0,131.0,15.0,95.0,44.0,36.0,21.0,42.0,60.0,27.0,36.0,3.0,3.0,3.0,3.0,0.0,0.22,17.0,17.0,17.0,11.0,0.0,1.9411764705882355,5.0,3.0,4.705882352941177,9.0,1.0,1.4705882352941178,3.0,0.0,0.4117647058823529,1.0,0,0,1,5,0,1,5,256,256,0,283,4,0,None
File,GenericUDFOPMultiply.java,6.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,19.0,0.0,1.0,0.0,0.0,9.0,9.0,0.0,9.0,0.0,0.0,8.0,1.0,110.0,15.0,74.0,44.0,22.0,21.0,35.0,46.0,27.0,20.0,2.0,2.0,2.0,3.0,0.0,0.28,10.0,10.0,10.0,9.0,0.0,2.2777777777777777,4.0,2.0,5.888888888888889,12.0,1.0,1.0555555555555556,2.0,0.0,0.0555555555555555,1.0,0,0,1,5,0,1,5,256,256,0,283,4,0,None
File,GenericUDFOPNegative.java,30.0,2.0,28.0,1.0,7.0,3.0,7.0,7.0,1.0,24.5,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,105.0,9.0,78.0,30.0,44.0,18.0,48.0,55.0,25.0,33.0,13.0,5.0,13.0,2.0,0.0,0.23,14.0,6.0,14.0,14.0,0.0,4.363636363636363,32.0,7.0,9.181818181818182,16.0,1.0,2.090909090909091,13.0,0.0,0.0909090909090909,1.0,0,0,1,5,0,1,5,114,114,0,283,0,1,None
File,GenericUDFOPNotEqual.java,20.0,0.0,20.0,0.0,5.0,3.0,5.0,5.0,1.0,9.5,0.5,1.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,157.0,15.0,122.0,70.0,45.0,20.0,37.0,46.0,16.0,32.0,12.0,6.0,12.0,4.5,0.0,0.16,14.0,8.0,14.0,14.0,0.0,6.75,25.0,1.0,4.75,12.0,1.0,4.25,12.0,0.0,0.75,2.0,0,0,2,14,0,2,14,199,151,394,181,2,0,None
File,GenericUDFOPNotEqualNS.java,9.0,0.0,9.0,0.0,2.0,2.0,3.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,45.0,5.0,22.0,9.0,10.0,18.0,10.0,15.0,7.0,10.0,3.0,3.0,5.0,5.0,0.0,0.82,4.0,4.0,6.0,4.0,0.0,1.0,2.0,1.0,2.5,4.0,1.0,2.0,3.0,0.0,0.5,1.0,0,0,1,2,0,1,2,247,247,0,0,18,0,None
File,GenericUDFOPNumericMinus.java,6.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,11.0,0.0,1.0,0.0,0.0,9.0,9.0,0.0,9.0,0.0,0.0,8.0,1.0,98.0,13.0,64.0,36.0,21.0,21.0,35.0,45.0,27.0,20.0,1.0,1.0,1.0,4.0,0.0,0.33,9.0,9.0,9.0,9.0,3.0,3.25,5.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,2,5,0,2,5,185,114,0,168,4,1,None
File,GenericUDFOPNumericPlus.java,6.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,11.0,0.0,1.0,0.0,0.0,9.0,9.0,0.0,9.0,0.0,0.0,8.0,1.0,107.0,13.0,64.0,36.0,21.0,30.0,35.0,45.0,27.0,20.0,1.0,1.0,1.0,4.0,0.0,0.47,9.0,9.0,9.0,9.0,3.0,3.25,5.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,2,5,0,2,5,185,114,0,168,4,1,None
File,GenericUDFOctetLength.java,23.0,3.0,20.0,0.0,5.0,4.0,5.0,2.0,1.0,17.0,0.0,1.0,0.0,0.0,3.0,3.0,4.0,3.0,0.0,0.0,0.0,3.0,114.0,13.0,84.0,34.0,44.0,17.0,42.0,54.0,26.0,30.0,7.0,6.0,7.0,2.0,50.0,0.2,14.0,11.0,14.0,6.0,1.0,5.0,9.0,2.0,5.333333333333333,9.0,1.0,7.0,12.0,0.0,1.0,2.0,114,0,1,1,0,1,1,9,9,0,0,17,0,None
File,GenericUDFPrintf.java,31.0,3.0,28.0,1.0,8.0,4.0,9.0,1.0,1.0,19.5,0.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,159.0,16.0,117.0,47.0,66.0,26.0,59.0,73.0,39.0,40.0,17.0,6.0,17.0,1.5,22.0,0.22,24.0,13.0,27.0,3.0,1.0,5.857142857142857,22.0,2.0,10.142857142857142,13.0,1.0,4.285714285714286,18.0,0.0,0.7142857142857143,3.0,12,0,1,7,0,1,7,704,704,0,272,0,0,None
File,GenericUDFRot13.java,5.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,50.0,7.0,25.0,18.0,3.0,18.0,12.0,16.0,13.0,3.0,1.0,1.0,1.0,2.0,0.0,0.72,3.0,3.0,3.0,3.0,0.0,0.6666666666666666,1.0,1.0,1.3333333333333333,2.0,1.0,1.0,1.0,0.0,0.0,0.0,50,0,2,2,0,2,2,141,109,257,257,17,0,None
